v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,rdma_mode,fallback_count,rdma_link_count,num_placed_nodes,num_routed_links
1,1,1,255.0,397.0,148776.37322144362,231624.39281926714,0.6423173803526449,0.6423173803526447,7,0,1,16.0,46452.0,7177,39275.0,0.010478422721632463,0.008106879482775997,0,583.4367577311515,16.0,7,8,True,"{0: np.int64(18), 4: np.int64(60), 3: np.int64(1), 1: np.int64(72), 2: np.int64(5), 5: np.int64(91), 6: np.int64(32)}","{(0, 3): [(np.int64(18), 77), (77, np.int64(1))], (0, 4): [(np.int64(18), 46), (46, np.int64(60))], (1, 4): [(np.int64(72), 89), (89, np.int64(60))], (2, 4): [(np.int64(5), 60)], (5, 6): [(np.int64(91), 36), (36, np.int64(32))], (1, 3): [(np.int64(72), 1)], (3, 4): [(np.int64(1), 77), (77, 3), (3, np.int64(60))], (0, 6): [(np.int64(18), 32)]}","{(0, np.int64(18)): {'cpu': 13}, (4, np.int64(60)): {'cpu': 8}, (3, np.int64(1)): {'cpu': 9, 'nic_slots': 1}, (1, np.int64(72)): {'cpu': 11, 'nic_slots': 1}, (2, np.int64(5)): {'cpu': 15}, (5, np.int64(91)): {'cpu': 14}, (6, np.int64(32)): {'cpu': 6}}","{((0, 3), (np.int64(18), 77)): {'bw': 48.0}, ((0, 3), (77, np.int64(1))): {'bw': 48.0}, ((0, 4), (np.int64(18), 46)): {'bw': 43.0}, ((0, 4), (46, np.int64(60))): {'bw': 43.0}, ((1, 4), (np.int64(72), 89)): {'bw': 28.0}, ((1, 4), (89, np.int64(60))): {'bw': 28.0}, ((2, 4), (np.int64(5), 60)): {'bw': 26.0}, ((5, 6), (np.int64(91), 36)): {'bw': 15.0}, ((5, 6), (36, np.int64(32))): {'bw': 15.0}, ((1, 3), (np.int64(72), 1)): {'bw': 11.0}, ((3, 4), (np.int64(1), 77)): {'bw': 4.0}, ((3, 4), (77, 3)): {'bw': 4.0}, ((3, 4), (3, np.int64(60))): {'bw': 4.0}, ((0, 6), (np.int64(18), 32)): {'bw': 4.0}}",397.0,255.0,255.0,76.0,179.0,76.0,179.0,76.0,321.0,142.0,0.6423173803526449,231624.39281926714,148776.37322144362,374.7515698273139,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -76}, 4: {'cpu': -82}, 3: {'cpu': -88}, 1: {'cpu': -77}, 2: {'cpu': -74}, 5: {'cpu': -76}, 6: {'cpu': -91}}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,"OrderedDict([((0, 3), 0), ((0, 4), 0), ((1, 4), 0), ((2, 4), 0), ((5, 6), 0), ((1, 3), 1), ((3, 4), 0), ((0, 6), 0)])",0.0,1.0,7.0,8.0
2,2,2,281.0,424.0,176391.4563584551,260301.59453847137,0.6627358490566038,0.6776426270888066,7,1,1,30.0,46425.0,7152,39273.0,0.013925272301116731,0.008157389635316648,1,1062.1185821927488,30.0,2,1,True,"{1: np.int64(18), 0: np.int64(1)}","{(0, 1): [(np.int64(1), 77), (77, np.int64(18))]}","{(1, np.int64(18)): {'cpu': 15}, (0, np.int64(1)): {'cpu': 10}}","{((0, 1), (np.int64(1), 77)): {'bw': 1.0}, ((0, 1), (77, np.int64(18))): {'bw': 1.0}}",27.0,26.0,26.0,25.0,1.0,25.0,1.0,25.0,2.0,1.0,0.9629629629629629,28677.20171920422,27615.08313701147,1022.7808569263507,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -61}, 0: {'cpu': -78}}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,"OrderedDict([((0, 1), 0)])",0.0,0.0,2.0,1.0
3,3,3,534.0,857.0,493136.2868516119,802398.4783469175,0.6231038506417736,0.6145777941498091,8,2,1,43.0,45992.0,7098,38894.0,0.021370467392803016,0.01772906354177195,2,1251.955851751608,43.0,5,6,True,"{1: np.int64(18), 4: np.int64(60), 3: np.int64(41), 0: np.int64(32), 2: np.int64(1)}","{(1, 4): [(np.int64(18), 3), (3, np.int64(60))], (0, 1): [(np.int64(32), 41), (41, np.int64(18))], (0, 3): [(np.int64(32), 44), (44, np.int64(41))], (3, 4): [(np.int64(41), 3), (3, np.int64(60))], (1, 3): [(np.int64(18), 41)], (2, 4): [(np.int64(1), 80), (80, np.int64(60))]}","{(1, np.int64(18)): {'cpu': 17}, (4, np.int64(60)): {'cpu': 14}, (3, np.int64(41)): {'cpu': 6}, (0, np.int64(32)): {'cpu': 4}, (2, np.int64(1)): {'cpu': 13}}","{((1, 4), (np.int64(18), 3)): {'bw': 50.0}, ((1, 4), (3, np.int64(60))): {'bw': 50.0}, ((0, 1), (np.int64(32), 41)): {'bw': 49.0}, ((0, 1), (41, np.int64(18))): {'bw': 49.0}, ((0, 3), (np.int64(32), 44)): {'bw': 46.0}, ((0, 3), (44, np.int64(41))): {'bw': 46.0}, ((3, 4), (np.int64(41), 3)): {'bw': 27.0}, ((3, 4), (3, np.int64(60))): {'bw': 27.0}, ((1, 3), (np.int64(18), 41)): {'bw': 19.0}, ((2, 4), (np.int64(1), 80)): {'bw': 8.0}, ((2, 4), (80, np.int64(60))): {'bw': 8.0}}",433.0,253.0,253.0,54.0,199.0,54.0,199.0,54.0,379.0,180.0,0.5842956120092379,542096.8838084462,316744.8304931568,731.5123106077524,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -44}, 4: {'cpu': -68}, 3: {'cpu': -58}, 0: {'cpu': -87}, 2: {'cpu': -65}}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,"OrderedDict([((1, 4), 0), ((0, 1), 0), ((0, 3), 0), ((3, 4), 0), ((1, 3), 0), ((2, 4), 0)])",0.0,0.0,5.0,6.0
4,4,4,708.0,1194.0,514398.6913302634,843579.1123084436,0.592964824120603,0.609781209402658,11,3,1,52.0,45655.0,7072,38583.0,0.02495519095546672,0.025583392261844584,3,122.1977268888015,52.0,5,5,True,"{0: np.int64(5), 2: np.int64(7), 3: np.int64(98), 4: np.int64(30), 1: np.int64(91)}","{(1, 4): [(np.int64(91), 30)], (0, 2): [(np.int64(5), 15), (15, np.int64(7))], (0, 4): [(np.int64(5), 85), (85, np.int64(30))], (2, 4): [(np.int64(7), 70), (70, 37), (37, np.int64(30))], (2, 3): [(np.int64(7), 12), (12, 84), (84, np.int64(98))]}","{(0, np.int64(5)): {'cpu': 9}, (2, np.int64(7)): {'cpu': 6}, (3, np.int64(98)): {'cpu': 8}, (4, np.int64(30)): {'cpu': 1}, (1, np.int64(91)): {'cpu': 2}}","{((1, 4), (np.int64(91), 30)): {'bw': 36.0}, ((0, 2), (np.int64(5), 15)): {'bw': 34.0}, ((0, 2), (15, np.int64(7))): {'bw': 34.0}, ((0, 4), (np.int64(5), 85)): {'bw': 27.0}, ((0, 4), (85, np.int64(30))): {'bw': 27.0}, ((2, 4), (np.int64(7), 70)): {'bw': 25.0}, ((2, 4), (70, 37)): {'bw': 25.0}, ((2, 4), (37, np.int64(30))): {'bw': 25.0}, ((2, 3), (np.int64(7), 12)): {'bw': 26.0}, ((2, 3), (12, 84)): {'bw': 26.0}, ((2, 3), (84, np.int64(98))): {'bw': 26.0}}",337.0,174.0,174.0,26.0,148.0,26.0,148.0,26.0,311.0,163.0,0.516320474777448,41180.6339615261,21262.40447865146,63.093188363950915,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -65}, 2: {'cpu': -63}, 3: {'cpu': -55}, 4: {'cpu': -54}, 1: {'cpu': -74}}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,"OrderedDict([((1, 4), 0), ((0, 2), 0), ((0, 4), 0), ((2, 4), 0), ((2, 3), 0)])",1.0,0.0,5.0,5.0
5,5,5,990.0,1665.0,631829.6274075108,1039713.760862995,0.5945945945945946,0.6076957439546364,15,4,1,65.0,45184.0,6982,38202.0,0.03736384944161042,0.03520557632084054,4,416.4217591391749,65.0,9,10,True,"{1: np.int64(43), 2: np.int64(77), 0: np.int64(38), 6: np.int64(1), 3: np.int64(18), 8: np.int64(91), 7: np.int64(72), 5: np.int64(13), 4: np.int64(98)}","{(2, 8): [(np.int64(77), 91)], (1, 8): [(np.int64(43), 16), (16, 76), (76, np.int64(91))], (0, 2): [(np.int64(38), 41), (41, 3), (3, np.int64(77))], (2, 3): [(np.int64(77), 18)], (1, 6): [(np.int64(43), 11), (11, 36), (36, np.int64(1))], (1, 4): [(np.int64(43), 98)], (2, 4): [(np.int64(77), 63), (63, np.int64(98))], (5, 6): [(np.int64(13), 1)], (2, 7): [(np.int64(77), 1), (1, np.int64(72))], (4, 7): [(np.int64(98), 45), (45, np.int64(72))]}","{(1, np.int64(43)): {'cpu': 19}, (2, np.int64(77)): {'cpu': 7, 'nic_slots': 1}, (0, np.int64(38)): {'cpu': 19}, (6, np.int64(1)): {'cpu': 14}, (3, np.int64(18)): {'cpu': 12}, (8, np.int64(91)): {'cpu': 3}, (7, np.int64(72)): {'cpu': 10, 'nic_slots': 1}, (5, np.int64(13)): {'cpu': 5}, (4, np.int64(98)): {'cpu': 1}}","{((2, 8), (np.int64(77), 91)): {'bw': 39.0}, ((1, 8), (np.int64(43), 16)): {'bw': 34.0}, ((1, 8), (16, 76)): {'bw': 34.0}, ((1, 8), (76, np.int64(91))): {'bw': 34.0}, ((0, 2), (np.int64(38), 41)): {'bw': 34.0}, ((0, 2), (41, 3)): {'bw': 34.0}, ((0, 2), (3, np.int64(77))): {'bw': 34.0}, ((2, 3), (np.int64(77), 18)): {'bw': 24.0}, ((1, 6), (np.int64(43), 11)): {'bw': 16.0}, ((1, 6), (11, 36)): {'bw': 16.0}, ((1, 6), (36, np.int64(1))): {'bw': 16.0}, ((1, 4), (np.int64(43), 98)): {'bw': 13.0}, ((2, 4), (np.int64(77), 63)): {'bw': 13.0}, ((2, 4), (63, np.int64(98))): {'bw': 13.0}, ((5, 6), (np.int64(13), 1)): {'bw': 11.0}, ((2, 7), (np.int64(77), 1)): {'bw': 6.0}, ((2, 7), (1, np.int64(72))): {'bw': 6.0}, ((4, 7), (np.int64(98), 45)): {'bw': 2.0}, ((4, 7), (45, np.int64(72))): {'bw': 2.0}}",471.0,282.0,282.0,90.0,192.0,90.0,192.0,90.0,381.0,189.0,0.5987261146496815,196134.6485545514,117430.93607724733,249.3225819049837,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -63}, 2: {'cpu': -43}, 0: {'cpu': -60}, 6: {'cpu': -51}, 3: {'cpu': -32}, 8: {'cpu': -71}, 7: {'cpu': -67}, 5: {'cpu': -69}, 4: {'cpu': -54}}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 6: {'cpu': 0}, 3: {'cpu': 0}, 8: {'cpu': 0}, 7: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,"OrderedDict([((2, 8), 0), ((1, 8), 0), ((0, 2), 0), ((2, 3), 0), ((1, 6), 0), ((1, 4), 0), ((2, 4), 0), ((5, 6), 0), ((2, 7), 1), ((4, 7), 0)])",2.0,1.0,9.0,10.0
6,6,6,1167.0,1908.0,809116.4118916267,1283107.4819344084,0.6116352201257862,0.63059129752077,18,5,1,72.0,44941.0,6948,37993.0,0.04205156486970907,0.04048388726133956,5,1001.6202513226889,72.0,5,6,True,"{4: np.int64(60), 2: np.int64(4), 1: np.int64(5), 0: np.int64(15), 3: np.int64(49)}","{(1, 4): [(np.int64(5), 60)], (3, 4): [(np.int64(49), 60)], (0, 2): [(np.int64(15), 4)], (2, 4): [(np.int64(4), 15), (15, 89), (89, np.int64(60))], (0, 4): [(np.int64(15), 89), (89, np.int64(60))], (1, 2): [(np.int64(5), 15), (15, np.int64(4))]}","{(4, np.int64(60)): {'cpu': 8}, (2, np.int64(4)): {'cpu': 13}, (1, np.int64(5)): {'cpu': 11}, (0, np.int64(15)): {'cpu': 1}, (3, np.int64(49)): {'cpu': 1}}","{((1, 4), (np.int64(5), 60)): {'bw': 37.0}, ((3, 4), (np.int64(49), 60)): {'bw': 37.0}, ((0, 2), (np.int64(15), 4)): {'bw': 23.0}, ((2, 4), (np.int64(4), 15)): {'bw': 20.0}, ((2, 4), (15, 89)): {'bw': 20.0}, ((2, 4), (89, np.int64(60))): {'bw': 20.0}, ((0, 4), (np.int64(15), 89)): {'bw': 20.0}, ((0, 4), (89, np.int64(60))): {'bw': 20.0}, ((1, 2), (np.int64(5), 15)): {'bw': 6.0}, ((1, 2), (15, np.int64(4))): {'bw': 6.0}}",243.0,177.0,177.0,34.0,143.0,34.0,143.0,34.0,209.0,66.0,0.7283950617283951,243393.7210714134,177286.78448411592,729.5752447906006,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -60}, 2: {'cpu': -40}, 1: {'cpu': -54}, 0: {'cpu': -61}, 3: {'cpu': -72}}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,"OrderedDict([((1, 4), 0), ((3, 4), 0), ((0, 2), 0), ((2, 4), 0), ((0, 4), 0), ((1, 2), 0)])",1.0,0.0,5.0,6.0
7,7,7,1455.0,2386.0,911536.1147651332,1453095.7387869647,0.6098072087175188,0.6273063022854075,20,6,1,84.0,44463.0,6881,37582.0,0.05128912174272715,0.050863723608445266,6,355.62396831078695,84.0,7,9,True,"{2: np.int64(25), 5: np.int64(7), 6: np.int64(98), 1: np.int64(32), 3: np.int64(13), 0: np.int64(49), 4: np.int64(10)}","{(2, 3): [(np.int64(25), 95), (95, np.int64(13))], (3, 5): [(np.int64(13), 7)], (3, 6): [(np.int64(13), 4), (4, np.int64(98))], (1, 6): [(np.int64(32), 49), (49, 55), (55, np.int64(98))], (1, 2): [(np.int64(32), 25)], (2, 6): [(np.int64(25), 91), (91, np.int64(98))], (4, 5): [(np.int64(10), 3), (3, np.int64(7))], (2, 5): [(np.int64(25), 33), (33, 7)], (0, 2): [(np.int64(49), 33), (33, np.int64(25))]}","{(2, np.int64(25)): {'cpu': 15}, (5, np.int64(7)): {'cpu': 17}, (6, np.int64(98)): {'cpu': 5}, (1, np.int64(32)): {'cpu': 7}, (3, np.int64(13)): {'cpu': 2}, (0, np.int64(49)): {'cpu': 16}, (4, np.int64(10)): {'cpu': 5}}","{((2, 3), (np.int64(25), 95)): {'bw': 47.0}, ((2, 3), (95, np.int64(13))): {'bw': 47.0}, ((3, 5), (np.int64(13), 7)): {'bw': 35.0}, ((3, 6), (np.int64(13), 4)): {'bw': 31.0}, ((3, 6), (4, np.int64(98))): {'bw': 31.0}, ((1, 6), (np.int64(32), 49)): {'bw': 28.0}, ((1, 6), (49, 55)): {'bw': 28.0}, ((1, 6), (55, np.int64(98))): {'bw': 28.0}, ((1, 2), (np.int64(32), 25)): {'bw': 24.0}, ((2, 6), (np.int64(25), 91)): {'bw': 23.0}, ((2, 6), (91, np.int64(98))): {'bw': 23.0}, ((4, 5), (np.int64(10), 3)): {'bw': 17.0}, ((4, 5), (3, np.int64(7))): {'bw': 17.0}, ((2, 5), (np.int64(25), 33)): {'bw': 8.0}, ((2, 5), (33, 7)): {'bw': 8.0}, ((0, 2), (np.int64(49), 33)): {'bw': 8.0}, ((0, 2), (33, np.int64(25))): {'bw': 8.0}}",478.0,288.0,288.0,67.0,221.0,67.0,221.0,67.0,411.0,190.0,0.602510460251046,169988.25685255617,102419.70287350664,214.26716082323566,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -48}, 5: {'cpu': -46}, 6: {'cpu': -49}, 1: {'cpu': -80}, 3: {'cpu': -67}, 0: {'cpu': -56}, 4: {'cpu': -81}}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,"OrderedDict([((2, 3), 0), ((3, 5), 0), ((3, 6), 0), ((1, 6), 0), ((1, 2), 0), ((2, 6), 0), ((4, 5), 0), ((2, 5), 0), ((0, 2), 0)])",2.0,0.0,7.0,9.0
8,7,7,1455.0,2386.0,911536.1147651332,1453095.7387869647,0.6098072087175188,0.6273063022854075,20,7,1,97.0,44463.0,6881,37582.0,0.05128912174272715,0.050863723608445266,7,1242.7911631197298,97.0,4,5,False,"{2: np.int64(28), 3: np.int64(0), 0: np.int64(30), 1: np.int64(38)}","{(0, 2): [(np.int64(30), 45), (45, 42), (42, np.int64(28))]}","{(2, np.int64(28)): {'cpu': 18}, (3, np.int64(0)): {'cpu': 20}, (0, np.int64(30)): {'cpu': 10}, (1, np.int64(38)): {'cpu': 9}}","{((0, 2), (np.int64(30), 45)): {'bw': 43.0}, ((0, 2), (45, 42)): {'bw': 43.0}, ((0, 2), (42, np.int64(28))): {'bw': 43.0}}",0.0,0.0,236.0,57.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -52}, 3: {'cpu': -74}, 0: {'cpu': -44}, 1: {'cpu': -51}}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,False,False,0,[],0,0.0,"OrderedDict([((0, 2), 0)])",0.0,0.0,4.0,1.0
9,8,8,1757.0,2947.0,1295122.0920914111,2165651.146999024,0.5961995249406176,0.598028954887809,24,8,1,112.0,43902.0,6798,37104.0,0.06273266234661523,0.06293565006566315,8,1270.1522428022445,112.0,6,8,True,"{2: np.int64(28), 5: np.int64(0), 0: np.int64(30), 3: np.int64(80), 4: np.int64(64), 1: np.int64(72)}","{(2, 5): [(np.int64(28), 26), (26, np.int64(0))], (1, 3): [(np.int64(72), 56), (56, np.int64(80))], (4, 5): [(np.int64(64), 93), (93, 50), (50, np.int64(0))], (0, 2): [(np.int64(30), 45), (45, 42), (42, np.int64(28))], (0, 5): [(np.int64(30), 0)], (0, 1): [(np.int64(30), 45), (45, np.int64(72))], (0, 4): [(np.int64(30), 45), (45, 69), (69, np.int64(64))], (1, 4): [(np.int64(72), 64)]}","{(2, np.int64(28)): {'cpu': 20}, (5, np.int64(0)): {'cpu': 12}, (0, np.int64(30)): {'cpu': 15, 'nic_slots': 1}, (3, np.int64(80)): {'cpu': 16}, (4, np.int64(64)): {'cpu': 14}, (1, np.int64(72)): {'cpu': 6, 'nic_slots': 1}}","{((2, 5), (np.int64(28), 26)): {'bw': 48.0}, ((2, 5), (26, np.int64(0))): {'bw': 48.0}, ((1, 3), (np.int64(72), 56)): {'bw': 49.0}, ((1, 3), (56, np.int64(80))): {'bw': 49.0}, ((4, 5), (np.int64(64), 93)): {'bw': 33.0}, ((4, 5), (93, 50)): {'bw': 33.0}, ((4, 5), (50, np.int64(0))): {'bw': 33.0}, ((0, 2), (np.int64(30), 45)): {'bw': 34.0}, ((0, 2), (45, 42)): {'bw': 34.0}, ((0, 2), (42, np.int64(28))): {'bw': 34.0}, ((0, 5), (np.int64(30), 0)): {'bw': 27.0}, ((0, 1), (np.int64(30), 45)): {'bw': 12.0}, ((0, 1), (45, np.int64(72))): {'bw': 12.0}, ((0, 4), (np.int64(30), 45)): {'bw': 8.0}, ((0, 4), (45, 69)): {'bw': 8.0}, ((0, 4), (69, np.int64(64))): {'bw': 8.0}, ((1, 4), (np.int64(72), 64)): {'bw': 8.0}}",561.0,302.0,302.0,83.0,219.0,83.0,219.0,83.0,478.0,259.0,0.5383244206773619,712555.4082120592,383585.9773262778,683.7539702785701,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -50}, 5: {'cpu': -82}, 0: {'cpu': -39}, 3: {'cpu': -46}, 4: {'cpu': -77}, 1: {'cpu': -61}}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 0}, 5: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,"OrderedDict([((2, 5), 0), ((1, 3), 0), ((4, 5), 0), ((0, 2), 0), ((0, 5), 0), ((0, 1), 1), ((0, 4), 0), ((1, 4), 0)])",1.0,1.0,6.0,8.0
